"activity" "subject" "TimeBodyAccelerometerelerometer.mean...X" "TimeBodyAccelerometerelerometer.mean...Y" "TimeBodyAccelerometerelerometer.mean...Z" "TimeGravityAccelerometerelerometer.mean...X" "TimeGravityAccelerometerelerometer.mean...Y" "TimeGravityAccelerometerelerometer.mean...Z" "TimeBodyAccelerometerelerometerJerk.mean...X" "TimeBodyAccelerometerelerometerJerk.mean...Y" "TimeBodyAccelerometerelerometerJerk.mean...Z" "TimeBodyGyroscopescope.mean...X" "TimeBodyGyroscopescope.mean...Y" "TimeBodyGyroscopescope.mean...Z" "TimeBodyGyroscopescopeJerk.mean...X" "TimeBodyGyroscopescopeJerk.mean...Y" "TimeBodyGyroscopescopeJerk.mean...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.mean.." "TimeGravityAccelerometerelerometerMagnitudenitude.mean.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "TimeBodyGyroscopescopeMagnitudenitude.mean.." "TimeBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometer.mean...X" "FrequencyBodyAccelerometerelerometer.mean...Y" "FrequencyBodyAccelerometerelerometer.mean...Z" "FrequencyBodyAccelerometerelerometer.meanFreq...X" "FrequencyBodyAccelerometerelerometer.meanFreq...Y" "FrequencyBodyAccelerometerelerometer.meanFreq...Z" "FrequencyBodyAccelerometerelerometerJerk.mean...X" "FrequencyBodyAccelerometerelerometerJerk.mean...Y" "FrequencyBodyAccelerometerelerometerJerk.mean...Z" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscopescope.mean...X" "FrequencyBodyGyroscopescope.mean...Y" "FrequencyBodyGyroscopescope.mean...Z" "FrequencyBodyGyroscopescope.meanFreq...X" "FrequencyBodyGyroscopescope.meanFreq...Y" "FrequencyBodyGyroscopescope.meanFreq...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerMagnitudenitude.meanFreq.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.meanFreq.." "Angle.tBodyAccelerometerelerometerMean.Gravity." "Angle.tBodyAccelerometerelerometerJerkMean..GravityMean." "Angle.tBodyGyroscopescopeMean.GravityMean." "Angle.tBodyGyroscopescopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean." "TimeBodyAccelerometerelerometer.std...X" "TimeBodyAccelerometerelerometer.std...Y" "TimeBodyAccelerometerelerometer.std...Z" "TimeGravityAccelerometerelerometer.std...X" "TimeGravityAccelerometerelerometer.std...Y" "TimeGravityAccelerometerelerometer.std...Z" "TimeBodyAccelerometerelerometerJerk.std...X" "TimeBodyAccelerometerelerometerJerk.std...Y" "TimeBodyAccelerometerelerometerJerk.std...Z" "TimeBodyGyroscopescope.std...X" "TimeBodyGyroscopescope.std...Y" "TimeBodyGyroscopescope.std...Z" "TimeBodyGyroscopescopeJerk.std...X" "TimeBodyGyroscopescopeJerk.std...Y" "TimeBodyGyroscopescopeJerk.std...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.std.." "TimeGravityAccelerometerelerometerMagnitudenitude.std.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.std.." "TimeBodyGyroscopescopeMagnitudenitude.std.." "TimeBodyGyroscopescopeJerkMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometer.std...X" "FrequencyBodyAccelerometerelerometer.std...Y" "FrequencyBodyAccelerometerelerometer.std...Z" "FrequencyBodyAccelerometerelerometerJerk.std...X" "FrequencyBodyAccelerometerelerometerJerk.std...Y" "FrequencyBodyAccelerometerelerometerJerk.std...Z" "FrequencyBodyGyroscopescope.std...X" "FrequencyBodyGyroscopescope.std...Y" "FrequencyBodyGyroscopescope.std...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.std.." "FrequencyBodyGyroscopescopeMagnitudenitude.std.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.std.."
"STANDING" 2 0.26076161 -0.035370696 -0.13730782 0.91165931 -0.36886927 -0.044189398 0.05596521 -0.072306358 -0.067830808 -0.043409983 -0.10761505 -0.17452147 -0.11905174 -0.080866451 -0.079492236 -0.99950128 -0.99950128 -0.99824461 -0.99767246 -0.99869585 -0.99937732 -0.99261084 -0.99966797 -0.42453792 -0.26137009 -0.72140212 -0.99953805 -0.99470375 -0.99896645 0.035798053 -0.42661262 -0.39321297 -0.99763528 -0.99846765 -0.99695895 -0.6353306 -0.40160791 -0.4747475 -0.99989278 -0.41965844 -0.99974244 0.1483092 -0.9988685 -0.57558128 -0.99957244 -0.34683959 -0.54288424 -0.72480872 -0.82223861 -0.96593516 -0.8527234 0.17994061 -0.058626924 -0.99925496 -0.99453026 -0.99945444 -0.99957758 -0.99907682 -0.9979543 -0.99919161 -0.99527456 -0.99924822 -0.99833703 -0.99864863 -0.99813809 -0.99779214 -0.99929097 -0.99789314 -0.99916074 -0.99916074 -0.99991721 -0.99900144 -0.99967043 -0.99939524 -0.99599157 -1 -0.99927589 -0.99645355 -0.99798263 -0.9985502 -0.99874253 -0.9988931 -0.99864097 -0.99958203 -0.99922087 -0.99956029
"STANDING" 3 0.24252096 -0.045884238 -0.17136703 0.87591506 -0.3666362 -0.11947816 -0.02791243 -0.24354697 -0.25758549 -0.071192246 -0.27495079 -0.24339572 -0.14863089 -0.07083932 -0.09421368 -0.9966028 -0.9966028 -0.9972369 -0.99482606 -0.99906738 -0.99813677 -0.9948368 -0.99435068 -0.64703937 -0.40688017 -0.54867658 -0.99810954 -0.99683044 -0.99542322 -0.18564703 -0.66845709 -0.56598229 -0.9961146 -0.99644111 -0.99601764 -0.62950589 -0.67041549 -0.52097053 -0.99832681 -0.78801075 -0.99786633 -0.36254656 -0.99805556 -0.63916561 -0.99917302 -0.78614554 -0.26414289 -0.62694852 -0.89298355 -0.87923946 -0.75995633 0.24792606 -0.078907899 -0.99861859 -0.99423442 -0.99318239 -0.99920016 -0.99794583 -0.99786645 -0.99811784 -0.99656166 -0.99691676 -0.9964598 -0.99629844 -0.99690664 -0.99786182 -0.99901018 -0.99830986 -0.99800244 -0.99800244 -0.99796079 -0.99739222 -0.99923481 -0.99919181 -0.99470264 -0.99244968 -0.99835337 -0.99651232 -0.9974275 -0.99665762 -0.99614069 -0.99753496 -0.99723558 -0.9978508 -0.99713803 -0.99904795
"STANDING" 4 0.23601277 -0.050236136 -0.20852469 0.87781379 -0.40152052 -0.089770636 0.00051550289 -0.11998219 -0.25496563 -0.10241043 -0.18481573 -0.34846872 -0.17949258 -0.22907339 -0.10989767 -0.99852586 -0.99852586 -0.996386 -0.99576019 -0.9986062 -0.99798327 -0.99360911 -0.99541084 -0.47449961 -0.62412886 -0.80594937 -0.99814916 -0.9956597 -0.99459494 -0.38681597 -0.83862126 -0.59004328 -0.99478953 -0.9977584 -0.99497745 -0.88466089 -0.8425025 -0.77985269 -0.99843516 -0.42330319 -0.99622217 -0.53430581 -0.99705698 -0.63484642 -0.99925756 -0.70112012 -0.33007116 -0.55791874 -0.93925171 -0.88647495 -0.76746525 0.24686837 -0.071952377 -0.99877032 -0.99509756 -0.99631596 -0.99910255 -0.9986324 -0.99819035 -0.99789207 -0.99566862 -0.99515273 -0.99522274 -0.9973919 -0.99516606 -0.99675195 -0.99853709 -0.99798546 -0.99820885 -0.99820885 -0.99623163 -0.99572125 -0.99942388 -0.99923992 -0.99518802 -0.99638619 -0.99773634 -0.99771369 -0.99413442 -0.99557276 -0.99711107 -0.99557531 -0.99745824 -0.99658718 -0.99526885 -0.9994442
"STANDING" 5 0.24970359 -0.062951358 -0.26719667 0.92643458 -0.29291946 0.084568631 0.060509552 -0.060086321 -0.065530525 -0.16005245 -0.15917067 -0.2540969 -0.23036758 -0.10562099 -0.11941958 -0.99687336 -0.99687336 -0.99631386 -0.99486994 -0.9982834 -0.99825523 -0.99462424 -0.99448164 -0.33639612 -0.69047439 -0.72254451 -0.99680005 -0.9952321 -0.9971815 -0.1216504 -0.81473202 -0.32680728 -0.99437463 -0.99759868 -0.99656577 -0.86770738 -0.82533643 -0.92307499 -0.99642572 -0.68077479 -0.99771188 -0.34887847 -0.99718586 -0.87047524 -0.99908223 -0.57004743 -0.11954077 -0.92956311 -0.91854942 -0.93012959 -0.84537889 0.17524914 -0.11825782 -0.99894321 -0.9966675 -0.99509436 -0.99953711 -0.99695967 -0.994322 -0.9964316 -0.99488199 -0.99700593 -0.99437121 -0.9977706 -0.99713342 -0.99752197 -0.9988351 -0.99664855 -0.99700506 -0.99700506 -0.99818003 -0.99627219 -0.99918219 -0.99935452 -0.99764527 -0.99502797 -0.99681457 -0.99533552 -0.99579969 -0.99430883 -0.9978338 -0.99758183 -0.99716211 -0.99780689 -0.99604319 -0.9990634
"STANDING" 6 0.11123126 -0.1160069 -0.2339708 0.82475965 -0.41506113 -0.25003179 0.022466877 -0.16805943 -0.24505781 -0.062137689 -0.15604576 -0.19899825 -0.23730249 -0.19248128 -0.11814358 -0.99729197 -0.99729197 -0.9972064 -0.99751234 -0.99873447 -0.99727472 -0.99235244 -0.99655384 -0.49062449 -0.43701963 -0.7296688 -0.99725011 -0.99264826 -0.99822362 -0.36653489 -0.83242645 -0.53187538 -0.99712266 -0.99702767 -0.99802857 -0.7212132 -0.83666364 -0.59489813 -0.99760416 -0.45958113 -0.9988283 -0.30347742 -0.99866695 -0.6232591 -0.99903263 -0.49804667 -0.56272787 -0.67757406 -0.89709887 -0.98511609 -0.65810681 0.29527912 0.12655964 -0.99746102 -0.99422657 -0.99436719 -0.99925463 -0.9995783 -0.99853943 -0.99687869 -0.99250627 -0.9995255 -0.99794926 -0.99710949 -0.99844486 -0.99778382 -0.99819172 -0.99827414 -0.99780115 -0.99780115 -0.99944341 -0.99806464 -0.99915726 -0.99833469 -0.99462238 -0.99398643 -0.99787054 -0.99338309 -0.99966175 -0.9981974 -0.9971054 -0.99874228 -0.99800534 -0.99952753 -0.99773786 -0.99910728
"STANDING" 7 0.25231208 -0.043368537 -0.15686667 0.92241941 -0.30234335 -0.063146285 0.040777356 -0.063657446 -0.12648746 -0.15264169 -0.18437928 -0.13352196 -0.17213433 -0.14145432 -0.084483514 -0.99428262 -0.99428262 -0.9967356 -0.99242261 -0.99714226 -0.99789859 -0.99376398 -0.99173313 -0.43291164 -0.64343244 -0.5590731 -0.997853 -0.99390538 -0.99419416 -0.0936567 -0.71087538 -0.56658639 -0.9923515 -0.99709149 -0.99475764 -0.91587752 -0.99158755 -0.73853869 -0.99526419 -0.58963529 -0.99573809 -0.5942676 -0.99696601 -0.96273911 -0.99776489 -0.78140958 -0.33662447 -0.79267819 -0.93550517 -0.9610768 -0.82267224 0.20981942 -0.052937869 -0.99824153 -0.99538301 -0.99218475 -0.99981396 -0.99638474 -0.99484882 -0.99820201 -0.99394863 -0.99510305 -0.99333372 -0.99694183 -0.99609719 -0.99472768 -0.99858743 -0.99714065 -0.99489283 -0.99489283 -0.99655267 -0.99597438 -0.997944 -0.99877439 -0.99554351 -0.99245357 -0.99885563 -0.99443283 -0.99607438 -0.9935727 -0.99677643 -0.99701404 -0.99617803 -0.99670345 -0.99571892 -0.99802482
"STANDING" 8 0.26462594 -0.041827804 -0.16075958 0.87194125 -0.18205332 -0.35531288 0.04785552 -0.019259225 -0.14901682 -0.18473604 -0.13936956 -0.018363744 -0.23058482 -0.12122674 -0.10156965 -0.99296962 -0.99296962 -0.99238064 -0.99049369 -0.99268097 -0.99735416 -0.98820942 -0.98575421 -0.37678366 -0.49933156 -0.55746707 -0.99677818 -0.98738347 -0.98834056 -0.061553669 -0.57558192 -0.55062085 -0.98880077 -0.98998707 -0.99597504 -0.65374113 -0.64668703 -0.59995834 -0.99157526 -0.59234058 -0.99368369 -0.21570874 -0.99210898 -0.57132026 -0.99337328 -0.48194772 -0.094430216 -0.57534678 -0.975051 -0.97118267 -0.99937957 0.087050569 0.010995589 -0.99807622 -0.9909817 -0.98718269 -0.99946403 -0.99784074 -0.99781703 -0.99641575 -0.98785306 -0.99066783 -0.99077273 -0.99112722 -0.99683727 -0.99218656 -0.99166311 -0.99584648 -0.9927376 -0.9927376 -0.99414459 -0.99225822 -0.99289906 -0.99845685 -0.99217166 -0.98874387 -0.99626456 -0.99145844 -0.99247177 -0.99177013 -0.99191446 -0.99745506 -0.99556285 -0.99335194 -0.993588 -0.99508633
"STANDING" 9 0.19695721 -0.053719594 -0.2236719 0.9220531 -0.2152896 0.062638315 -0.030616043 -0.25918087 -0.28952752 -0.22611785 -0.17392348 -0.30094776 -0.17604065 -0.11662227 -0.10958527 -0.99358082 -0.99358082 -0.99247336 -0.99161876 -0.99514269 -0.99698636 -0.98688969 -0.99588517 -0.54777921 -0.52893589 -0.93705808 -0.99621326 -0.9897335 -0.99698554 -0.19033386 -0.70086905 -0.65487277 -0.99195502 -0.99311414 -0.99260814 -0.99404039 -0.7646469 -0.77067234 -0.99297725 -0.5900515 -0.99347601 -0.34103245 -0.99308333 -0.99624245 -0.9961701 -0.64228586 -0.42417161 -0.76599785 -0.85946744 -0.91583642 -0.94023438 0.079752794 -0.17286166 -0.99767997 -0.98829522 -0.99678099 -0.99957353 -0.99713733 -0.99551321 -0.99593236 -0.9879662 -0.99768931 -0.99461569 -0.99365024 -0.99367101 -0.99455777 -0.9945595 -0.99512878 -0.9942008 -0.9942008 -0.99420019 -0.99304559 -0.99653489 -0.99839829 -0.98873816 -0.99681094 -0.9968674 -0.9891716 -0.99689538 -0.99555935 -0.99398304 -0.99486009 -0.99523404 -0.99476643 -0.99407708 -0.9971574
"STANDING" 10 0.25352527 -0.065645275 -0.24360863 0.88194966 -0.29090576 -0.24611402 -0.024661284 -0.03960911 -0.14360197 -0.082120639 -0.22323123 -0.10616484 -0.26216168 -0.09154019 -0.090007077 -0.99626151 -0.99626151 -0.9947026 -0.99344172 -0.99599391 -0.99775337 -0.98833196 -0.99183816 -0.32494868 -0.46925794 -0.48303649 -0.99740585 -0.98880359 -0.99383798 -0.13465523 -0.71228694 -0.687498 -0.99165749 -0.99376553 -0.9937384 -0.489595 -0.61638093 -0.48386141 -0.99402975 -0.60427884 -0.99657567 -0.33875061 -0.99465676 -0.52986623 -0.99745636 -0.56684164 -0.36553182 -0.3957336 -0.82764249 -0.89303633 -0.86249357 0.18819706 -0.072911795 -0.99829616 -0.99213329 -0.98920277 -0.9991654 -0.99860898 -0.99390018 -0.99748227 -0.98844108 -0.99479639 -0.9933417 -0.99235134 -0.99553761 -0.99374697 -0.99698214 -0.99424703 -0.99468622 -0.99468622 -0.99672549 -0.99406977 -0.99734165 -0.99856345 -0.99404496 -0.98746134 -0.99780223 -0.99104416 -0.99450793 -0.99393937 -0.99148867 -0.99672934 -0.9951161 -0.99624376 -0.99461054 -0.99762235
"STANDING" 11 0.23762856 -0.041371377 -0.24536451 0.83852239 -0.18272118 -0.41406551 0.012670999 -0.076503422 -0.23412195 -0.079759596 -0.19255641 -0.083046128 -0.13186653 -0.072374395 -0.13890786 -0.99404917 -0.99404917 -0.99517898 -0.9945483 -0.99750014 -0.99716632 -0.98965557 -0.99548988 -0.58738842 -0.5390524 -0.56421848 -0.99758165 -0.99288816 -0.99670101 -0.23182061 -0.58597271 -0.54489433 -0.99423272 -0.995598 -0.99427076 -0.87686736 -0.63300035 -0.90687438 -0.99525172 -0.49218861 -0.99721103 -0.44923291 -0.99627454 -0.8168085 -0.99803756 -0.52841539 -0.84981398 -0.53639231 -0.93584256 -0.88577712 -0.86731432 0.14216296 -0.23393809 -0.99750606 -0.99154326 -0.99480056 -0.99969653 -0.99911322 -0.9985475 -0.99692571 -0.99298743 -0.99724132 -0.99565322 -0.9949077 -0.99553254 -0.99594678 -0.99766733 -0.99671022 -0.99583339 -0.99583339 -0.9977993 -0.99548355 -0.99825296 -0.99791641 -0.992576 -0.99470667 -0.99666804 -0.9948736 -0.99671287 -0.9960647 -0.99461066 -0.99643075 -0.99610964 -0.9976344 -0.99546209 -0.99845135
"STANDING" 12 0.26816504 -0.048631737 -0.20865607 0.90566301 -0.19542349 -0.28789801 0.049110963 -0.12855258 -0.25591642 -0.18896225 -0.23223488 0.010296956 -0.16174614 -0.090177482 -0.14112263 -0.98656393 -0.98656393 -0.99680038 -0.99017797 -0.99574659 -0.99786101 -0.9883764 -0.99162971 -0.58403833 -0.65837767 -0.48772065 -0.99679797 -0.99426683 -0.99553973 -0.30054807 -0.86651884 -0.55921093 -0.99337416 -0.99226874 -0.99473809 -0.68714874 -0.90400916 -0.90735561 -0.99118449 -0.64635579 -0.99592452 -0.4703945 -0.99471412 -0.75369326 -0.99660681 -0.61946473 -0.1397397 -0.8149939 -0.98987391 -1 -0.87762393 0.13120302 -0.065264567 -0.99850943 -0.98420904 -0.98412197 -0.99922413 -0.99311994 -0.99426285 -0.99734347 -0.99327721 -0.9964423 -0.99570998 -0.9904736 -0.99471417 -0.99496068 -0.99574996 -0.99764914 -0.98956711 -0.98956711 -0.99658494 -0.99409354 -0.99691819 -0.99885934 -0.98394751 -0.98387908 -0.99834997 -0.99476994 -0.99689033 -0.99650797 -0.99026862 -0.99506919 -0.98907199 -0.99746578 -0.99445349 -0.99728305
"STANDING" 13 0.24527246 -0.046043575 -0.50964494 0.88636891 -0.19882948 -0.33516936 0.011342067 -0.19565823 -0.22238007 -0.039977552 -0.13486118 -0.29213656 -0.13023917 -0.14519574 -0.063705648 -0.99829742 -0.99829742 -0.99921201 -0.99753608 -0.99898454 -0.99942655 -1 -0.99905219 -0.66319935 -0.48446362 -0.60904471 -0.99935019 -1 -0.99957492 -0.34610593 -0.78771896 -0.52823222 -0.99733179 -0.99825634 -0.99791684 -0.79511478 -0.78458784 -0.60007529 -0.99781833 -0.44186611 -0.99905726 -0.34077679 -0.99854822 -0.68043792 -0.99909646 -0.59180206 -0.24740514 -0.61870504 -0.84306702 -0.94538395 -0.94370792 0.084536715 -0.035768242 -0.9995333 -0.99987292 -0.99873542 -0.9997221 -0.99924914 -0.99978448 -0.99945272 -1 -1 -0.99784765 -0.99861369 -0.99864549 -0.99805649 -0.99849677 -0.9987059 -0.99868187 -0.99868187 -0.99925564 -0.99807117 -0.99932683 -0.99957807 -0.99867854 -0.99770583 -0.99964348 -1 -0.99892653 -0.99796439 -0.99883642 -0.99911452 -0.99901837 -0.99838602 -0.99800372 -0.99947452
"STANDING" 14 0.22427255 -0.040229179 -0.20766515 0.95450602 -0.18892976 0.037168836 0.059546307 -0.099849451 -0.40800766 -0.061689309 -0.25841579 0.049255657 -0.18401598 -0.10259143 -0.12746833 -0.99602911 -0.99602911 -0.9956748 -0.99372869 -0.99711686 -0.99871194 -0.98688813 -0.99602166 -0.22646479 -0.65833807 -0.50671082 -0.99873046 -0.99269057 -0.9956277 -0.071908846 -0.70707805 -0.23807249 -0.9928556 -0.99594474 -0.99482581 -0.92606304 -0.67336236 -0.62000158 -0.99536983 -0.50734421 -0.99586999 -0.31953116 -0.99619825 -0.91102368 -0.9973985 -0.65898193 -0.19813979 -0.41997266 -0.89428005 -0.96906645 -0.85845826 0.14617305 -0.098958395 -0.99921788 -0.98861333 -0.99649904 -0.99967517 -0.99895978 -0.99793045 -0.99857869 -0.99307245 -0.99648645 -0.99468411 -0.996054 -0.99580702 -0.99545969 -0.99737791 -0.99705792 -0.99569357 -0.99569357 -0.99675097 -0.99611145 -0.99762295 -0.99964343 -0.98934879 -0.99745777 -0.99849528 -0.99410814 -0.99671197 -0.99527624 -0.99635333 -0.99654497 -0.99687573 -0.99746898 -0.99677061 -0.99781565
"STANDING" 15 0.26884023 -0.060845959 -0.17070247 0.91951395 -0.22714211 0.030522643 0.058317733 -0.13543498 -0.13967974 -0.061287414 -0.15857992 -0.20909111 -0.12100663 -0.055465106 -0.065286177 -0.99775579 -0.99775579 -0.99491825 -0.99524996 -0.99747363 -0.99929828 -0.99121561 -0.99445702 -0.95611776 -0.70084683 -0.40357109 -0.99907699 -0.99188922 -0.99584992 -0.073977774 -0.80642104 -0.55416425 -0.99492204 -0.99720705 -0.9956025 -0.68768777 -0.81851346 -0.58952216 -0.99506411 -0.61174234 -0.99677298 -0.64127607 -0.9968622 -0.65953531 -0.99826051 -1 -0.24678932 -0.80204239 -0.74535908 -0.92976894 -0.87608641 0.12878604 -0.071442396 -0.99949203 -0.99282798 -0.99563308 -0.99982384 -0.99811062 -0.9987809 -0.9991647 -0.99223332 -0.99680722 -0.99664409 -0.99746006 -0.99662542 -0.99573065 -0.99773594 -0.99711917 -0.99571035 -0.99571035 -0.99781192 -0.9965438 -0.99828319 -0.99981842 -0.99313039 -0.99596555 -0.9993586 -0.99353784 -0.99701779 -0.99721888 -0.99764164 -0.99734065 -0.99697737 -0.99825711 -0.9967751 -0.99850902
"STANDING" 16 0.27062336 -0.065376664 -0.20728582 0.93904361 -0.21268215 -0.043655181 0.036131381 -0.10374291 -0.13087909 -0.065979408 -0.10421353 -0.22850717 -0.12957322 -0.077985959 -0.070323772 -0.99796407 -0.99796407 -0.99560574 -0.99482874 -0.99800473 -0.99817993 -0.9933831 -0.99436587 -0.35124184 -0.59128279 -0.77520173 -0.99785532 -0.99333197 -0.99556243 -0.018109065 -0.76583962 -0.55483502 -0.99626365 -0.99609917 -0.99658422 -0.74497399 -0.5249458 -0.31816973 -0.9979031 -0.56047866 -0.99717922 -0.54930194 -0.99699753 -0.65650439 -0.99894303 -0.66530969 -0.28907153 -0.50115259 -0.92299127 -0.9522044 -0.86992904 0.18765249 -0.00081913149 -0.99864341 -0.99561684 -0.99613176 -0.99992528 -0.99911354 -0.99612325 -0.9981353 -0.99394919 -0.99707723 -0.99701341 -0.99599842 -0.99762376 -0.99776849 -0.99767144 -0.99782966 -0.99836095 -0.99836095 -0.99740543 -0.99639253 -0.9991358 -0.99890644 -0.99641286 -0.99735487 -0.99869134 -0.99691424 -0.99826497 -0.99731298 -0.99634696 -0.99830515 -0.99828121 -0.99764046 -0.99699316 -0.99920875
"STANDING" 17 0.24453075 -0.10690825 -0.19396931 0.93949091 -0.26941737 -0.10110605 0.046432141 -0.19371771 -0.13435314 -0.094465684 -0.24885771 0.023425568 -0.24078305 -0.15070212 -0.12327781 -0.98694323 -0.98694323 -0.99310794 -0.99069121 -0.99589182 -0.9970175 -0.98576097 -0.98787303 -0.42403439 -0.61337251 -0.77080987 -0.99646646 -0.99080176 -0.99224453 -0.4386078 -0.87947027 -0.64742928 -0.98776308 -0.99373286 -0.99328609 -0.90332134 -0.75575756 -0.73759683 -0.98921914 -0.55697264 -0.99568812 -0.44410416 -0.99380838 -0.85839554 -0.99672677 -0.61296682 -0.51861094 -0.707706 -0.98191431 -0.9865725 -0.84405461 0.20422716 -0.016063716 -0.99767582 -0.98282988 -0.98814425 -0.99900378 -0.99791835 -0.99678651 -0.99658213 -0.99044724 -0.99454224 -0.98982875 -0.99280447 -0.99359285 -0.99088912 -0.99741653 -0.99567977 -0.98927691 -0.98927691 -0.99625579 -0.99276491 -0.99669015 -0.99813002 -0.9854977 -0.98836974 -0.99751929 -0.99183909 -0.99570248 -0.990412 -0.99218964 -0.99417995 -0.98996337 -0.99604493 -0.99302811 -0.99644527
"STANDING" 18 0.26953872 -0.044150853 -0.12074428 0.93397245 -0.19705184 0.057684951 0.062418589 -0.11575168 -0.015154678 -0.08343562 -0.13576627 -0.11117326 -0.14367452 -0.046213274 -0.08364039 -0.99696727 -0.99696727 -0.99626136 -0.99656199 -0.99871348 -0.99869197 -0.98771172 -0.99691658 -0.38770789 -0.36191215 -0.26750855 -0.99756383 -0.99296132 -0.99583726 -0.049779181 -0.69110316 -0.19221139 -0.99570016 -0.99959985 -0.99498741 -0.58333112 -0.32555666 -0.53917022 -0.99816044 -0.26817485 -0.99748213 -0.53671299 -0.99744931 -0.80234354 -0.99921945 -0.51824392 -0.51019692 -0.71396042 -0.89187496 -0.89175377 -0.83931302 0.18080181 -0.14004267 -0.99915527 -0.98991924 -0.99691461 -0.99978354 -0.99911335 -0.9987502 -0.99767303 -0.99276591 -0.99660294 -0.99644098 -0.99897777 -0.99560922 -0.9974421 -0.99969973 -0.99695796 -0.99831145 -0.99831145 -0.99803876 -0.99723976 -0.99937789 -0.99942099 -0.99114114 -0.99625419 -0.99802101 -0.99385389 -0.99586287 -0.99679761 -0.99897955 -0.99626783 -0.99793909 -0.99783844 -0.9976356 -0.99930843
"STANDING" 19 0.26993152 -0.058368628 -0.16682517 0.96562329 -0.13019384 -0.010264931 0.054610464 -0.05787103 -0.036439801 -0.041527281 -0.12088425 0.014490405 -0.1367485 -0.051447582 -0.080609692 -0.9984385 -0.9984385 -0.99732161 -0.99653862 -0.99793846 -0.99960299 -0.99255243 -0.99721551 -0.19930687 -0.36817085 -0.26139715 -0.99923123 -0.99493195 -0.99524316 -0.042625069 -0.4399006 -0.24738604 -0.99395713 -0.9982612 -0.99763893 -0.70240774 -0.50281742 -0.55614274 -0.99891402 -0.36524124 -0.99823852 -0.10935375 -0.99773006 -0.68361152 -0.9988901 -0.6491337 -0.63934104 -0.81067122 -0.8314161 -0.86223706 -0.96596301 0.064170052 -0.036837288 -0.99969892 -0.99451327 -0.99726851 -0.99982229 -0.99901444 -0.9991943 -0.99856654 -0.9951033 -0.99739256 -0.99582405 -0.99830895 -0.99785457 -0.99553161 -0.99871757 -0.99864769 -0.99949156 -0.99949156 -0.99853186 -0.99766325 -0.9987673 -0.99974641 -0.99495279 -0.99756264 -0.99866391 -0.996145 -0.99851236 -0.99642129 -0.99827897 -0.99808138 -0.99947642 -0.99759918 -0.99788373 -0.9984036
"STANDING" 20 0.21802432 -0.056350462 -0.20394642 0.774512 -0.27334013 -0.48145744 -0.0038017738 -0.18158058 -0.21112446 -0.062185113 -0.12559657 -0.15131144 -0.16519088 -0.12162039 -0.15631642 -0.99272391 -0.99272391 -0.99574255 -0.9961694 -0.99883872 -0.99813684 -0.99348482 -0.99016068 -0.78367501 -0.57245375 -0.69767671 -0.99799473 -0.99328878 -0.99479801 -0.3922308 -0.81989285 -0.50134153 -0.99660778 -0.99714614 -0.99629458 -0.7852144 -0.84222085 -0.96347699 -0.99294179 -0.75098743 -0.99650518 -0.20255606 -0.99701332 -0.72076274 -0.99936837 -0.52490725 -0.58585361 -0.5788209 -0.96786239 -0.9583233 -0.82997567 0.17924804 -0.073548391 -0.99855757 -0.99594355 -0.99088496 -0.99932426 -0.99726172 -0.99832948 -0.9979414 -0.99318478 -0.99540436 -0.99645294 -0.99732256 -0.99590563 -0.99857911 -0.99840929 -0.99838597 -0.99370246 -0.99370246 -0.99673987 -0.99669636 -0.99932852 -0.99875812 -0.99667166 -0.99124029 -0.99814762 -0.99469882 -0.9967061 -0.99636446 -0.99738824 -0.99681016 -0.99437333 -0.99685269 -0.99684704 -0.99939824
